playerID,year,GP,G,A
houdecl01,1975,59.0,3.0,6.0
houdeer01,1996,13.0,0.0,2.0
houdeer01,1997,22.0,1.0,2.0
houdeer01,1998,30.0,2.0,3.0
houghmi01,1984,0.0,0.0,0.0
houghmi01,1986,56.0,6.0,8.0
houghmi01,1987,73.0,9.0,10.0
houghmi01,1988,119.0,18.0,20.0
houghmi01,1989,162.0,31.0,33.0
houghmi01,1990,225.0,44.0,53.0
houghmi01,1991,286.0,60.0,75.0
houghmi01,1992,363.0,68.0,97.0
houghmi01,1993,441.0,74.0,120.0
houghmi01,1994,489.0,80.0,127.0
houghmi01,1995,553.0,87.0,143.0
houghmi01,1996,622.0,95.0,149.0
houghmi01,1997,696.0,100.0,156.0
houghmi01,1998,707.0,100.0,156.0
houldbi01,1987,30.0,1.0,2.0
houldbi01,1988,38.0,1.0,5.0
houldbi01,1989,79.0,2.0,16.0
houldbi01,1990,86.0,2.0,18.0
houldbi01,1991,96.0,3.0,18.0
houldbi01,1992,111.0,6.0,23.0
houldbi01,1993,191.0,20.0,48.0
houldbi01,1994,232.0,25.0,61.0
houldbi01,1995,293.0,30.0,84.0
houldbi01,1996,372.0,34.0,105.0
houldbi01,1997,454.0,41.0,130.0
houldbi01,1998,530.0,50.0,153.0
houldbi01,1999,601.0,53.0,167.0
houldbi01,2000,682.0,57.0,179.0
houldbi01,2001,764.0,57.0,187.0
houldbi01,2002,846.0,59.0,191.0
houlema01,2006,1.0,0.0,0.0
houlere01,1969,9.0,0.0,1.0
houlere01,1970,75.0,10.0,10.0
houlere01,1971,152.0,21.0,27.0
houlere01,1972,224.0,34.0,62.0
houlere01,1973,293.0,61.0,97.0
houlere01,1974,357.0,101.0,149.0
houlere01,1975,438.0,152.0,201.0
houlere01,1976,503.0,174.0,231.0
houlere01,1977,579.0,204.0,259.0
houlere01,1978,645.0,221.0,293.0
houlere01,1979,705.0,239.0,320.0
houlere01,1980,782.0,266.0,351.0
houlere01,1981,833.0,277.0,383.0
houlere01,1982,849.0,279.0,386.0
houslph01,1982,77.0,19.0,47.0
houslph01,1983,152.0,50.0,93.0
houslph01,1984,225.0,66.0,146.0
houslph01,1985,304.0,81.0,193.0
houslph01,1986,382.0,102.0,239.0
houslph01,1987,456.0,131.0,276.0
houslph01,1988,528.0,157.0,320.0
houslph01,1989,608.0,178.0,380.0
houslph01,1990,686.0,201.0,433.0
houslph01,1991,760.0,224.0,496.0
houslph01,1992,840.0,242.0,575.0
houslph01,1993,866.0,249.0,590.0
houslph01,1994,909.0,257.0,625.0
houslph01,1995,990.0,274.0,676.0
houslph01,1996,1067.0,285.0,705.0
houslph01,1997,1131.0,291.0,730.0
houslph01,1998,1210.0,302.0,773.0
houslph01,1999,1288.0,313.0,817.0
houslph01,2000,1357.0,317.0,847.0
houslph01,2001,1437.0,332.0,871.0
houslph01,2002,1495.0,338.0,894.0
houstke01,1975,38.0,5.0,6.0
houstke01,1976,116.0,25.0,30.0
houstke01,1977,190.0,47.0,46.0
houstke01,1978,270.0,68.0,77.0
houstke01,1979,350.0,91.0,108.0
houstke01,1980,392.0,106.0,123.0
houstke01,1981,462.0,128.0,145.0
houstke01,1982,533.0,153.0,159.0
houstke01,1983,570.0,161.0,167.0
howarja01,1936,2.0,0.0,0.0
howarji01,2005,4.0,0.0,0.0
howarji01,2007,8.0,0.0,0.0
howarji01,2008,9.0,0.0,0.0
howarji01,2009,72.0,0.0,2.0
howarji01,2010,135.0,0.0,3.0
howarji01,2011,192.0,0.0,4.0
howatga01,1972,8.0,0.0,1.0
howatga01,1973,86.0,6.0,12.0
howatga01,1974,163.0,24.0,42.0
howatga01,1975,243.0,45.0,55.0
howatga01,1976,313.0,58.0,70.0
howatga01,1977,374.0,65.0,82.0
howatga01,1978,449.0,81.0,94.0
howatga01,1979,526.0,89.0,105.0
howatga01,1980,596.0,93.0,120.0
howatga01,1981,676.0,111.0,152.0
howatga01,1982,714.0,112.0,156.0
howatga01,1983,720.0,112.0,156.0
howego01,1946,58.0,7.0,15.0
howego01,1947,118.0,23.0,43.0
howego01,1948,158.0,35.0,68.0
howego01,1949,228.0,70.0,101.0
howego01,1950,298.0,113.0,144.0
howego01,1951,368.0,160.0,183.0
howego01,1952,438.0,209.0,229.0
howego01,1953,508.0,242.0,277.0
howego01,1954,572.0,271.0,310.0
howego01,1955,642.0,309.0,351.0
howego01,1956,712.0,353.0,396.0
howego01,1957,776.0,386.0,440.0
howego01,1958,846.0,418.0,486.0
howego01,1959,916.0,446.0,531.0
howego01,1960,980.0,469.0,580.0
howego01,1961,1050.0,502.0,624.0
howego01,1962,1120.0,540.0,672.0
howego01,1963,1189.0,566.0,719.0
howego01,1964,1259.0,595.0,766.0
howego01,1965,1329.0,624.0,812.0
howego01,1966,1398.0,649.0,852.0
howego01,1967,1472.0,688.0,895.0
howego01,1968,1548.0,732.0,954.0
howego01,1969,1624.0,763.0,994.0
howego01,1970,1687.0,786.0,1023.0
howego01,1973,1757.0,817.0,1092.0
howego01,1974,1832.0,851.0,1157.0
howego01,1975,1910.0,883.0,1227.0
howego01,1976,1972.0,907.0,1271.0
howego01,1977,2048.0,941.0,1333.0
howego01,1978,2106.0,960.0,1357.0
howego01,1979,2186.0,975.0,1383.0
howelha01,1952,67.0,3.0,8.0
howelha01,1953,134.0,10.0,17.0
howelha01,1954,204.0,12.0,31.0
howelha01,1955,274.0,15.0,46.0
howelha01,1956,339.0,17.0,56.0
howelha01,1957,409.0,21.0,63.0
howelha01,1958,479.0,25.0,73.0
howelha01,1959,546.0,32.0,79.0
howelha01,1960,616.0,39.0,89.0
howelha01,1961,682.0,45.0,104.0
howelha01,1962,752.0,50.0,124.0
howelha01,1963,822.0,55.0,155.0
howelha01,1964,890.0,57.0,175.0
howelha01,1965,960.0,61.0,204.0
howelha01,1966,1030.0,73.0,232.0
howelha01,1967,1104.0,78.0,256.0
howelha01,1968,1160.0,82.0,263.0
howelha01,1969,1215.0,86.0,279.0
howelha01,1970,1261.0,89.0,296.0
howelha01,1971,1338.0,90.0,313.0
howelha01,1972,1411.0,94.0,324.0
howelha01,1973,1476.0,97.0,347.0
howelha01,1974,1550.0,101.0,357.0
howelha01,1975,1581.0,101.0,360.0
howelro01,1954,3.0,0.0,0.0
howelro01,1955,4.0,0.0,0.0
howema01,1973,76.0,38.0,41.0
howema01,1974,150.0,74.0,81.0
howema01,1975,222.0,113.0,118.0
howema01,1976,279.0,136.0,170.0
howema01,1977,349.0,166.0,231.0
howema01,1978,426.0,208.0,296.0
howema01,1979,500.0,232.0,352.0
howema01,1980,563.0,251.0,398.0
howema01,1981,639.0,259.0,443.0
howema01,1982,715.0,279.0,490.0
howema01,1983,786.0,298.0,524.0
howema01,1984,859.0,316.0,563.0
howema01,1985,936.0,340.0,621.0
howema01,1986,1005.0,355.0,664.0
howema01,1987,1080.0,374.0,707.0
howema01,1988,1132.0,383.0,736.0
howema01,1989,1172.0,390.0,757.0
howema01,1990,1191.0,390.0,767.0
howema01,1991,1233.0,397.0,785.0
howema01,1992,1293.0,400.0,816.0
howema01,1993,1337.0,404.0,836.0
howema01,1994,1355.0,405.0,841.0
howema02,1973,73.0,4.0,20.0
howema02,1974,148.0,17.0,41.0
howema02,1975,228.0,31.0,64.0
howema02,1976,308.0,48.0,92.0
howema02,1977,383.0,58.0,102.0
howema02,1978,449.0,67.0,117.0
howema02,1979,455.0,67.0,118.0
howema02,1980,467.0,67.0,119.0
howema02,1981,480.0,67.0,123.0
howema02,1982,558.0,68.0,134.0
howema02,1983,627.0,68.0,145.0
howema02,1984,646.0,69.0,146.0
howesy01,1929,12.0,1.0,1.0
howesy01,1930,56.0,10.0,12.0
howesy01,1931,59.0,10.0,12.0
howesy01,1932,107.0,22.0,24.0
howesy01,1933,149.0,35.0,31.0
howesy01,1934,199.0,57.0,56.0
howesy01,1935,247.0,73.0,70.0
howesy01,1936,292.0,90.0,80.0
howesy01,1937,340.0,98.0,99.0
howesy01,1938,388.0,114.0,119.0
howesy01,1939,434.0,128.0,142.0
howesy01,1940,482.0,148.0,166.0
howesy01,1941,530.0,164.0,185.0
howesy01,1942,580.0,184.0,220.0
howesy01,1943,626.0,216.0,248.0
howesy01,1944,672.0,233.0,284.0
howesy01,1945,698.0,237.0,291.0
howevi01,1950,3.0,1.0,0.0
howevi01,1953,4.0,1.0,0.0
howevi01,1954,33.0,3.0,4.0
howsedo01,1979,33.0,2.0,5.0
howsosc01,1984,8.0,4.0,1.0
howsosc01,1985,18.0,5.0,3.0
hoydada01,1977,41.0,1.0,3.0
hoydada01,1978,108.0,4.0,16.0
hoydada01,1979,123.0,5.0,17.0
hoydada01,1980,132.0,6.0,17.0
hrdinja01,1998,82.0,13.0,29.0
hrdinja01,1999,152.0,26.0,62.0
hrdinja01,2000,230.0,41.0,90.0
hrdinja01,2001,309.0,65.0,123.0
hrdinja01,2002,370.0,79.0,152.0
hrdinja01,2003,438.0,91.0,173.0
hrdinja01,2005,513.0,101.0,196.0
hrdinji01,1987,9.0,2.0,5.0
hrdinji01,1988,79.0,24.0,37.0
hrdinji01,1989,143.0,36.0,55.0
hrdinji01,1990,194.0,42.0,72.0
hrdinji01,1991,250.0,45.0,85.0
hrechda01,1973,2.0,0.0,0.0
hrechda01,1974,74.0,29.0,14.0
hrechda01,1975,125.0,41.0,22.0
hrechda01,1976,140.0,42.0,24.0
hrivnji01,1989,11.0,0.0,1.0
hrivnji01,1990,20.0,0.0,1.0
hrivnji01,1991,32.0,0.0,1.0
hrivnji01,1992,62.0,0.0,4.0
hrivnji01,1993,85.0,0.0,5.0
hrkacto01,1986,0.0,0.0,0.0
hrkacto01,1987,67.0,11.0,37.0
hrkacto01,1988,137.0,28.0,65.0
hrkacto01,1989,187.0,37.0,85.0
hrkacto01,1990,257.0,53.0,117.0
hrkacto01,1991,297.0,56.0,129.0
hrkacto01,1993,333.0,62.0,134.0
hrkacto01,1997,382.0,75.0,148.0
hrkacto01,1998,451.0,88.0,162.0
hrkacto01,1999,518.0,92.0,171.0
hrkacto01,2000,598.0,105.0,196.0
hrkacto01,2001,678.0,123.0,222.0
hrkacto01,2002,758.0,132.0,239.0
hrudeke01,1983,12.0,0.0,0.0
hrudeke01,1984,53.0,0.0,1.0
hrudeke01,1985,98.0,0.0,4.0
hrudeke01,1986,144.0,0.0,5.0
hrudeke01,1987,191.0,0.0,7.0
hrudeke01,1988,257.0,0.0,10.0
hrudeke01,1989,309.0,0.0,10.0
hrudeke01,1990,356.0,0.0,10.0
hrudeke01,1991,416.0,0.0,11.0
hrudeke01,1992,466.0,0.0,15.0
hrudeke01,1993,530.0,0.0,16.0
hrudeke01,1994,565.0,0.0,16.0
hrudeke01,1995,601.0,0.0,16.0
hrudeke01,1996,649.0,0.0,16.0
hrudeke01,1997,677.0,0.0,16.0
hrycuji01,1974,21.0,5.0,5.0
hrymnst01,1951,18.0,2.0,1.0
hrymnst01,1952,18.0,2.0,1.0
hryneti01,1982,30.0,2.0,3.0
hryneti01,1983,55.0,6.0,8.0
huardbi01,1992,2.0,0.0,0.0
huardbi01,1993,65.0,2.0,2.0
huardbi01,1994,98.0,5.0,5.0
huardbi01,1995,149.0,11.0,11.0
huardbi01,1996,189.0,16.0,17.0
huardbi01,1997,219.0,16.0,18.0
huardbi01,1998,222.0,16.0,18.0
huardbi01,1999,223.0,16.0,18.0
huardro01,1930,1.0,1.0,0.0
hubacpe01,2000,6.0,1.0,0.0
huberwi01,1978,68.0,7.0,24.0
huberwi01,1979,144.0,24.0,47.0
huberwi01,1980,224.0,39.0,81.0
huberwi01,1981,298.0,54.0,111.0
huberwi01,1982,372.0,68.0,140.0
huberwi01,1983,414.0,77.0,154.0
huberwi01,1984,463.0,80.0,165.0
huberwi01,1985,533.0,87.0,173.0
huberwi01,1986,599.0,95.0,195.0
huberwi01,1987,655.0,104.0,217.0
hubicgr01,1975,72.0,6.0,8.0
hubicgr01,1979,77.0,6.0,9.0
huckfr01,1969,2.0,0.0,0.0
huckfr01,1970,36.0,8.0,10.0
huckfr01,1972,94.0,24.0,30.0
huckfr01,1973,168.0,50.0,78.0
huckfr01,1974,246.0,72.0,123.0
huckfr01,1975,305.0,89.0,155.0
huckfr01,1976,317.0,91.0,157.0
huckfr01,1977,322.0,91.0,157.0
huculfr01,1950,3.0,1.0,0.0
huculfr01,1951,37.0,4.0,7.0
huculfr01,1952,94.0,9.0,14.0
huculfr01,1953,121.0,9.0,17.0
huculfr01,1967,164.0,11.0,30.0
huddych01,1980,12.0,2.0,5.0
huddych01,1981,53.0,6.0,16.0
huddych01,1982,129.0,26.0,53.0
huddych01,1983,204.0,34.0,87.0
huddych01,1984,284.0,41.0,131.0
huddych01,1985,360.0,47.0,166.0
huddych01,1986,418.0,51.0,181.0
huddych01,1987,495.0,64.0,209.0
huddych01,1988,571.0,75.0,242.0
huddych01,1989,641.0,76.0,265.0
huddych01,1990,694.0,81.0,287.0
huddych01,1991,750.0,85.0,306.0
huddych01,1992,832.0,87.0,331.0
huddych01,1993,911.0,92.0,344.0
huddych01,1994,952.0,94.0,349.0
huddych01,1995,1016.0,99.0,354.0
huddych01,1996,1017.0,99.0,354.0
hudleji01,2003,12.0,1.0,2.0
hudleji01,2005,16.0,1.0,2.0
hudleji01,2006,92.0,16.0,12.0
hudleji01,2007,173.0,29.0,41.0
hudleji01,2008,255.0,52.0,75.0
hudleji01,2010,328.0,62.0,102.0
hudleji01,2011,409.0,87.0,127.0
hudsoda01,1972,69.0,12.0,19.0
hudsoda01,1973,132.0,14.0,29.0
hudsoda01,1974,202.0,23.0,61.0
hudsoda01,1975,276.0,34.0,81.0
hudsoda01,1976,349.0,49.0,102.0
hudsoda01,1977,409.0,59.0,124.0
hudsole01,1978,2.0,0.0,0.0
hudsomi01,1988,41.0,7.0,16.0
hudsomi01,1989,90.0,16.0,28.0
hudsomi01,1990,145.0,23.0,37.0
hudsomi01,1991,221.0,37.0,52.0
hudsomi01,1992,262.0,38.0,59.0
hudsomi01,1993,310.0,42.0,66.0
hudsomi01,1994,350.0,44.0,75.0
hudsomi01,1995,409.0,49.0,87.0
hudsomi01,1996,416.0,49.0,87.0
hudsoro01,1937,32.0,5.0,2.0
hudsoro01,1939,33.0,5.0,2.0
huetcr01,2002,12.0,0.0,0.0
huetcr01,2003,53.0,0.0,0.0
huetcr01,2005,89.0,0.0,0.0
huetcr01,2006,131.0,0.0,1.0
huetcr01,2007,183.0,0.0,3.0
huetcr01,2008,224.0,0.0,3.0
huetcr01,2009,272.0,0.0,3.0
huffmke01,1986,9.0,0.0,0.0
huffmke01,1987,61.0,6.0,17.0
huffmke01,1988,90.0,6.0,28.0
huffmke01,1989,133.0,7.0,40.0
huffmke01,1990,143.0,8.0,42.0
huffmke01,1991,203.0,22.0,60.0
huffmke01,1992,255.0,26.0,78.0
huffmke01,1993,317.0,30.0,92.0
huffmke01,1994,354.0,32.0,96.0
huffmke01,1995,401.0,37.0,108.0
huggial01,1930,20.0,1.0,1.0
hugheal01,1930,42.0,5.0,7.0
hugheal01,1931,60.0,6.0,8.0
hughebi01,1972,3.0,0.0,0.0
hughebr01,1967,44.0,4.0,10.0
hughebr01,1968,116.0,6.0,29.0
hughebr01,1969,168.0,7.0,36.0
hughebr01,1970,198.0,8.0,46.0
hughebr01,1971,261.0,10.0,66.0
hughebr01,1972,298.0,13.0,78.0
hughebr01,1973,369.0,14.0,99.0
hughebr01,1974,435.0,15.0,117.0
hughebr01,1975,513.0,22.0,145.0
hughebr01,1976,575.0,26.0,158.0
hughebr01,1977,655.0,35.0,193.0
hughebr01,1978,703.0,38.0,196.0
hughebr02,1988,28.0,3.0,2.0
hughebr02,1989,39.0,4.0,4.0
hughebr02,1991,47.0,5.0,5.0
hughebr02,1992,109.0,10.0,9.0
hughebr02,1993,186.0,23.0,20.0
hughebr02,1994,230.0,29.0,26.0
hughebr02,1995,306.0,34.0,36.0
hughebr02,1996,357.0,41.0,39.0
hughefr01,1971,5.0,0.0,0.0
hughefr01,1972,82.0,22.0,19.0
hughefr01,1973,155.0,64.0,61.0
hughefr01,1974,231.0,112.0,96.0
hughefr01,1975,311.0,143.0,141.0
hughefr01,1976,386.0,170.0,178.0
hughefr01,1977,397.0,173.0,180.0
hugheho01,1967,74.0,9.0,14.0
hugheho01,1968,147.0,25.0,28.0
hugheho01,1969,168.0,25.0,32.0
hugheja01,1929,40.0,0.0,1.0
hugheja02,1980,38.0,2.0,5.0
hugheja02,1981,46.0,2.0,5.0
hughejo01,1974,72.0,4.0,25.0
hughejo01,1975,151.0,7.0,59.0
hughejo01,1976,230.0,10.0,86.0
hughejo01,1977,309.0,13.0,111.0
hughejo01,1978,372.0,18.0,130.0
hughejo01,1979,424.0,20.0,141.0
hughejo01,1980,442.0,20.0,144.0
