,Crime Type,Year,Latitude (D.C.),Longitude (D.C.)
6295,theft/other,2018,38.8419738291576,-76.99126873210791
6296,assault w/dangerous weapon,2018,38.876989403326604,-77.010660139738
6297,theft/other,2018,38.8933460853051,-76.9469752559749
6298,theft/other,2018,38.9222116506408,-76.9931501205792
6299,assault w/dangerous weapon,2018,38.8418117322784,-76.9920405113279
6300,theft f/auto,2018,38.895463821120295,-77.0229627001747
6301,theft/other,2018,38.944868274789904,-77.0639179251835
6302,theft/other,2018,38.8998059546339,-77.02243380246341
6303,theft/other,2018,38.898114428802096,-76.9949738407754
6304,robbery,2018,38.9210817549217,-77.03078937475979
6305,robbery,2018,38.920421201667104,-77.040452482284
6306,motor vehicle theft,2018,38.9040841151907,-76.973691157322
6307,robbery,2017,38.9168236825881,-77.01667369929541
6308,theft f/auto,2018,38.9135621605858,-77.01990144466791
6309,theft/other,2018,38.9445208339381,-77.03273744390191
6310,theft f/auto,2018,38.9264196700019,-76.9565572063252
6311,theft f/auto,2018,38.9224244836165,-77.0288756726106
6312,theft f/auto,2018,38.9013214788359,-77.0028129311626
6313,theft f/auto,2018,38.906596189106004,-77.0313941726817
6314,theft/other,2018,38.91556865519561,-77.03079852538491
6315,assault w/dangerous weapon,2018,38.8887821894005,-76.9549549041723
6316,theft f/auto,2018,38.9155636985682,-77.00129143936279
6317,theft/other,2018,38.957794590668996,-77.0017075559917
6318,theft f/auto,2018,38.9602135632446,-77.031567782742
6319,motor vehicle theft,2018,38.89116965793821,-76.921387446378
6320,theft/other,2018,38.901916053973,-76.9984551806657
6321,theft f/auto,2018,38.8707466225463,-77.0102097919881
6322,robbery,2018,38.9596739428239,-77.02814080368
6323,motor vehicle theft,2018,38.8908786095989,-76.9488098384825
6324,theft f/auto,2018,38.884735103142795,-76.9316178585679
6325,theft/other,2018,38.9230266536999,-77.0340306828986
6326,robbery,2018,38.821624026768205,-77.0017503621867
6327,motor vehicle theft,2018,38.915567982036,-77.03325456632379
6328,theft/other,2018,38.957794590668996,-77.0017075559917
6329,burglary,2018,38.8765210984271,-77.0091042758052
6330,robbery,2018,38.889089319303295,-76.9372616373088
6331,assault w/dangerous weapon,2018,38.8831216262849,-76.9299712628079
6332,theft f/auto,2018,38.90312206399229,-77.01617476254809
6333,motor vehicle theft,2018,38.88291922736379,-76.9232636572049
6334,theft f/auto,2018,38.9345589275518,-77.02785408042241
6335,theft/other,2018,38.9046816213327,-77.0013027712903
6336,theft/other,2018,38.8948602173515,-76.94859948891279
6337,theft/other,2018,38.8991214156494,-77.0219263529351
6338,theft/other,2018,38.9305942609669,-77.03181993176909
6339,burglary,2018,38.8918878517043,-76.9177902664202
6340,assault w/dangerous weapon,2018,38.8988216960868,-76.9274658011504
6341,theft f/auto,2018,38.9148227693736,-77.022945871964
6342,motor vehicle theft,2018,38.892232960065996,-76.9564397005305
6343,motor vehicle theft,2018,38.9064435078741,-77.0296301325422
6344,burglary,2018,38.8973447652886,-77.0308021853212
6345,theft f/auto,2018,38.9025842716431,-77.06195475752891
6346,theft/other,2018,38.89672287231021,-77.0319777385228
6347,burglary,2018,38.9256215305889,-77.03233666790179
6348,motor vehicle theft,2018,38.8775808838453,-76.92900863614679
6349,burglary,2018,38.8859428734418,-76.9822155029278
6350,theft/other,2018,38.90584844963829,-77.0315667806576
6351,theft f/auto,2018,38.9001222958626,-77.0160703284498
6352,theft f/auto,2018,38.9003379033339,-77.0199208117442
6353,theft f/auto,2018,38.891876972241505,-76.9286486039978
6354,motor vehicle theft,2018,38.8725464156338,-76.9766528663247
6355,theft/other,2018,38.9619710920902,-77.0279570992068
6356,theft/other,2018,38.9126538450039,-76.99372755043849
6357,burglary,2018,38.8468465986626,-76.98379190962909
6358,theft f/auto,2018,38.9449464410787,-76.97647919452379
6359,motor vehicle theft,2018,38.93300637872571,-77.038798794042
6360,theft/other,2018,38.905150551445,-77.06399762448541
6361,robbery,2018,38.8881790540405,-76.9560733345303
6362,theft/other,2018,38.913382985199,-76.98717824404899
6363,burglary,2018,38.8945798398373,-76.9292337940471
6364,robbery,2018,38.8932318701648,-76.9348834113026
6365,theft f/auto,2018,38.914828630189,-77.03552574792499
6366,motor vehicle theft,2018,38.9601625914007,-77.0166376862223
6367,burglary,2018,38.9091015988596,-77.02703706226579
6368,theft/other,2018,38.8316231553286,-76.9918343383039
6369,theft f/auto,2018,38.9013215053085,-77.00131423833041
6370,theft/other,2018,38.8897761049759,-76.9413990624417
6371,theft/other,2018,38.9060417408735,-77.0058914055214
6372,theft f/auto,2018,38.907230486523204,-77.0108606585169
6373,theft f/auto,2018,38.9125985538969,-77.01814858090691
6374,theft/other,2018,38.896130540943105,-77.02244417422541
6375,theft/other,2018,38.930282124167796,-77.0811929554284
6376,theft f/auto,2018,38.8998062348766,-77.0209236133493
6377,theft/other,2018,38.9080373713046,-77.0319597521504
6378,theft/other,2018,38.9118634655159,-77.03992877351999
6379,robbery,2018,38.860575224341396,-76.9508248483034
6380,theft/other,2018,38.9325338937768,-77.06751683980741
6381,theft/other,2018,38.8991214156494,-77.0219263529351
6382,burglary,2018,38.892006857119206,-77.0013140667407
6383,theft f/auto,2018,38.9318816589512,-77.03460004321559
6384,theft f/auto,2018,38.9533438441506,-77.0125751339285
6385,motor vehicle theft,2018,38.870734328455,-76.970476881525
6386,theft f/auto,2018,38.934830497018794,-77.021614387249
6387,theft/other,2018,38.89237607523221,-76.9348841924158
6388,theft/other,2018,38.9585297026902,-77.0845941314012
6389,burglary,2018,38.873804859284704,-76.9656009753682
6390,theft/other,2018,38.914087600854394,-77.0425474356493
6391,theft/other,2018,38.9419014992709,-77.0242118990143
6392,theft f/auto,2018,38.9402762867902,-77.0381568068295
6393,theft/other,2018,38.8422353676688,-77.0027760465273
6394,theft/other,2018,38.8798087686474,-76.98678090441979
6395,theft/other,2018,38.8973458172963,-77.02651385738599
6396,robbery,2018,38.8870252227998,-76.9984555030818
6397,theft/other,2018,38.936597938561896,-76.9934486252961
6398,theft/other,2018,38.8821421047266,-76.98831333806159
6399,robbery,2018,38.915928675720004,-77.0319632884548
6400,theft f/auto,2017,38.9147692774917,-77.01990178150851
6401,theft f/auto,2018,38.921228311481,-77.0195345720754
6402,theft/other,2018,38.8997180637828,-76.9351887505751
6403,theft/other,2018,38.9001931768789,-76.9768628540706
6404,assault w/dangerous weapon,2017,38.843262319636295,-76.9967977093947
6405,theft/other,2018,38.9295130123787,-77.0327305534988
6406,burglary,2018,38.898114428802096,-76.9949738407754
6407,theft/other,2018,38.96553843027729,-77.02765848994059
6408,assault w/dangerous weapon,2018,38.8954371648001,-76.978996975897
6409,assault w/dangerous weapon,2018,38.9034718775885,-76.9752016499578
6410,theft f/auto,2018,38.9140839828944,-77.0234645054127
6411,theft/other,2018,38.9064351259376,-77.0270475807673
6412,robbery,2018,38.929150454843295,-76.9601076779148
6413,burglary,2018,38.890925828979,-76.99731427270791
6414,assault w/dangerous weapon,2018,38.9046174568094,-76.9838710141142
6415,theft f/auto,2018,38.9008602147904,-77.02091239417041
6416,theft f/auto,2018,38.98327589007079,-77.0265689170181
6417,burglary,2018,38.8454220479186,-76.97661565949691
6418,theft f/auto,2018,38.9348660477186,-77.0240826377698
6419,theft/other,2018,38.8277858252501,-76.9985028505304
6420,motor vehicle theft,2018,38.850539124835,-76.97807704933821
6421,robbery,2018,38.9301014541249,-76.980174670535
6422,theft/other,2018,38.9295130123787,-77.0327305534988
6423,burglary,2018,38.961835538741795,-77.0296993135113
6424,theft/other,2018,38.921581102295704,-76.9937613602702
6425,assault w/dangerous weapon,2017,38.919658915929496,-77.07104478231142
6426,theft/other,2018,38.9050818201072,-77.0575874295258
6427,theft/other,2018,38.8465309715677,-76.981557186925
6428,theft f/auto,2018,38.9056432671046,-77.0229544481038
6429,motor vehicle theft,2018,38.904569964611895,-77.02885691583641
6430,theft f/auto,2018,38.987101210742004,-77.03804337689459
6431,motor vehicle theft,2017,38.8880902104278,-76.923523199867
6432,motor vehicle theft,2017,38.88774520663161,-76.95238521310641
6433,theft f/auto,2018,38.9308214390803,-77.02349307971329
6434,burglary,2017,38.885188388942396,-76.9563863723717
6435,theft/other,2018,38.8435590773059,-76.98851547837259
6436,theft f/auto,2017,38.9016901049711,-77.04775090825609
6437,theft f/auto,2018,38.9323551764453,-76.9971051105615
6438,theft/other,2018,38.921581102295704,-76.9937613602702
6439,theft/other,2018,38.898788808286,-76.932722602812
6440,motor vehicle theft,2018,38.897512792454,-76.93847617530271
6441,theft/other,2018,38.9230791390154,-76.96096443672059
6442,theft f/auto,2018,38.9003375462289,-77.021915198495
6443,assault w/dangerous weapon,2018,38.904750841196105,-76.97417512777841
6444,robbery,2018,38.9869940981165,-77.0348807377435
6445,theft/other,2018,38.916401465567496,-77.0917855340735
6446,theft/other,2018,38.8947807274534,-77.0129221587517
6447,robbery,2018,38.9260018251246,-77.02431029202991
6448,theft/other,2018,38.9060417408735,-77.0058914055214
6449,theft f/auto,2018,38.8836177182632,-76.931031126446
6450,burglary,2018,38.8981143061302,-76.9926567352697
6451,theft f/auto,2018,38.8998062348766,-77.0209236133493
6452,theft/other,2018,38.8973458172963,-77.02651385738599
6453,motor vehicle theft,2018,38.8938546291865,-76.9370384297682
6454,theft/other,2018,38.8991214156494,-77.0219263529351
6455,theft f/auto,2018,38.9594418625776,-77.0171105680822
6456,theft f/auto,2017,38.9186407998006,-77.0296236690368
6457,assault w/dangerous weapon,2018,38.919976697273796,-76.984040511696
6458,theft f/auto,2018,38.921581102295704,-76.9937613602702
6459,theft f/auto,2018,38.9268761532938,-77.02165810631459
6460,theft f/auto,2018,38.9445120521517,-77.031918427069
6461,theft f/auto,2018,38.9194892835529,-77.0219095525046
6462,theft/other,2018,38.8834125677314,-76.9345811836555
6463,theft f/auto,2018,38.915929289640005,-77.02963407352101
6464,burglary,2018,38.9031942045795,-76.984367070428
6465,theft/other,2018,38.9418701645348,-77.0399225094551
6466,theft/other,2018,38.95658699094079,-77.0108681790263
6467,robbery,2018,38.8652752737552,-76.97064045592249
6468,theft f/auto,2017,38.9056362741086,-77.0074823883569
6469,motor vehicle theft,2018,38.88812290291,-76.98222648578859
6470,sex abuse,2018,38.9056407215505,-77.0334920492994
6471,motor vehicle theft,2018,38.8658187940853,-76.98744028794829
6472,theft/other,2018,38.876476411308495,-77.0000576219626
6473,burglary,2018,38.9125976073888,-77.0234640164033
6474,theft f/auto,2018,38.904879076933206,-76.986891548119
6475,theft f/auto,2018,38.906247345482704,-77.050105916767
6476,theft/other,2018,38.9084741421942,-76.99956187662559
6477,theft f/auto,2018,38.9734498593256,-77.0158676034532
6478,theft/other,2018,38.923953347878104,-77.0378136428071
6479,theft f/auto,2018,38.9045239340876,-77.0326153266469
6480,burglary,2018,38.8488553011254,-76.9825473007256
6481,theft/other,2018,38.9756208049541,-77.0161450571219
6482,theft f/auto,2018,38.8792861823378,-77.0140718374044
6483,theft/other,2018,38.8973458172963,-77.02651385738599
6484,theft f/auto,2018,38.9104380085449,-77.045762095413
6485,theft/other,2018,38.969448089067,-77.0273138244938
6486,motor vehicle theft,2018,38.9315247094538,-77.0201601906034
6487,theft f/auto,2018,38.9367058593345,-76.9907957659657
6488,motor vehicle theft,2018,38.907898242133896,-77.044238575792
6489,theft/other,2018,38.8834660236055,-76.9855124194751
6490,theft/other,2018,38.8663320175306,-76.9852508742629
6491,theft f/auto,2018,38.9091022683006,-77.0239701717707
6492,theft f/auto,2018,38.926159855717,-77.03941781968929
6493,theft/other,2018,38.9337122643603,-77.0273578029705
6494,theft/other,2018,38.9037267124394,-76.9973137907336
6495,theft/other,2018,38.948353627176104,-77.0799445766197
6496,theft/other,2018,38.8832235876387,-76.994974889719
6497,theft f/auto,2018,38.90312206399229,-77.01617476254809
6498,theft f/auto,2017,38.966240981602795,-77.07071043452109
6499,theft f/auto,2018,38.9193089155695,-77.0229588467108
6500,theft f/auto,2018,38.8920840744437,-77.0300506645847
6501,theft/other,2018,38.8212454597902,-77.0072317212326
6502,burglary,2018,38.8688364585109,-76.9860915472772
6503,theft/other,2018,38.895228294345706,-77.0288646645371
6504,theft f/auto,2018,38.8452243567225,-76.9792306162187
6505,theft f/auto,2018,38.9118634655159,-77.03992877351999
6506,theft f/auto,2018,38.900208423386296,-77.0343887005243
6507,assault w/dangerous weapon,2018,38.8738002819356,-77.0121808261142
6508,motor vehicle theft,2018,38.8866620705867,-76.9474182129328
6509,motor vehicle theft,2018,38.9351480441261,-77.10231703394041
6510,theft/other,2018,38.9060417408735,-77.0058914055214
6511,theft/other,2018,38.8991974969552,-77.040590311685
6512,theft/other,2018,38.932364137126896,-76.99558269802979
6513,motor vehicle theft,2018,38.9542704844268,-77.0210088226662
6514,burglary,2018,38.9286312785321,-77.0286129311774
6515,theft/other,2018,38.9019852385792,-77.0259967986899
6516,theft f/auto,2018,38.9587584490416,-77.0029767256992
6517,theft/other,2018,38.9401764089255,-77.0612030661054
6518,theft/other,2018,38.9295130123787,-77.0327305534988
6519,theft/other,2018,38.9002039928735,-77.0106290242159
6520,theft/other,2018,38.8594504755572,-76.9968200263965
6521,theft/other,2018,38.8832235876387,-76.994974889719
6522,robbery,2018,38.932144542806604,-77.0708842219693
6523,theft/other,2018,38.95341657711779,-77.00148825130908
6524,theft f/auto,2018,38.898788808286,-76.932722602812
6525,theft f/auto,2018,38.896735136267,-77.0161848420769
6526,theft/other,2018,38.9169930207981,-77.0265211616624
6527,theft f/auto,2018,38.9390683012635,-77.1004194646537
6528,theft/other,2018,38.948019460568,-77.01654256442251
6529,sex abuse,2018,38.8530148032554,-76.97061093685059
6530,burglary,2018,38.9140904264261,-77.03391111424109
6531,robbery,2018,38.9191732797826,-77.02542649966601
6532,burglary,2018,38.919694811914795,-76.9705258010363
6533,burglary,2018,38.9155617459114,-77.0214009947644
6534,theft/other,2018,38.8825386514268,-76.9902495355631
6535,burglary,2018,38.9107488824377,-77.0319609671622
6536,theft f/auto,2018,38.8879406983231,-76.91570856346242
6537,theft/other,2018,38.915330025051105,-77.044496860442
6538,theft/other,2018,38.8825386514268,-76.9902495355631
6539,theft/other,2018,38.9599074542529,-77.0852995777749
6540,theft/other,2018,38.918247953051704,-76.99258547530141
6541,motor vehicle theft,2018,38.9122293499669,-77.0172376035497
6542,theft/other,2018,38.9610160139704,-77.0845509301517
6543,theft/other,2018,38.9046855208129,-77.03457532218191
6544,theft/other,2018,38.909925353373104,-77.04361722397941
6545,theft/other,2018,38.8996082789733,-76.9803906515132
6546,theft f/auto,2018,38.8819894845404,-76.9961851313431
6547,robbery,2018,38.861410939260296,-76.9717596756871
6548,theft f/auto,2018,38.915928675720004,-77.0319632884548
6549,assault w/dangerous weapon,2018,38.902878252334105,-76.9499656217619
6550,theft/other,2018,38.871375461751704,-76.97735618712841
6551,theft/other,2018,38.8441091433786,-76.9981914906886
6552,theft/other,2018,38.878995771730104,-76.9299522623208
6553,theft f/auto,2018,38.903133758604,-77.04169930681151
6554,theft f/auto,2018,38.889047318102605,-76.9269916284355
6555,theft/other,2018,38.8685625898449,-76.9677813709717
6556,theft/other,2018,38.9295130123787,-77.0327305534988
6557,theft f/auto,2018,38.9072406591126,-77.0441689917595
6558,robbery,2018,38.9199866343861,-77.0061347174306
6559,robbery,2018,38.934012402723,-76.9911190570487
6560,theft f/auto,2018,38.932124315124895,-77.036468569756
6561,theft/other,2018,38.9056364925182,-76.99777488296479
6562,theft f/auto,2018,38.938144962308996,-77.0245912572209
6563,theft/other,2018,38.9145124037721,-77.0384774085381
6564,theft f/auto,2018,38.9408021065723,-77.0259878834618
6565,theft f/auto,2018,38.9318816589512,-77.03460004321559
6566,assault w/dangerous weapon,2018,38.885078885565704,-76.95277886909909
6567,robbery,2018,38.8617830129735,-76.987337299952
6568,theft/other,2018,38.8825386514268,-76.9902495355631
6569,theft/other,2018,38.8933460853051,-76.9469752559749
6570,robbery,2018,38.9045239340876,-77.0326153266469
6571,theft f/auto,2018,38.950092335677205,-77.00681794966951
6572,theft f/auto,2018,38.9148227693736,-77.022945871964
6573,theft/other,2018,38.9045239340876,-77.0326153266469
6574,burglary,2018,38.9756208049541,-77.0161450571219
6575,theft/other,2018,38.9103744219144,-77.0106074801153
6576,assault w/dangerous weapon,2018,38.9183370612582,-77.0488690457252
6577,theft/other,2018,38.845856752047794,-76.9968206319164
6578,theft/other,2018,38.900363965657,-77.02493560864541
